"Departamento","year_poll","C2CONGLOME","C2NSELV","C2HOGARN","C2P201","w_postpone_goals","w_obey","w_willing_sex","punish_cheating","years_old","education_level","employed","marital_status","sex","factor","peru_violencia_sexual","peru_violencia_psicologica","peru_violencia_fisica","Index"
"Huanuco",2013,"14920","18","1","1",0,0,0,1,"73",0,"0","3","2","22798.74",6.6,71.7,30,0.25
"Huanuco",2013,"14920","25","1","3",1,1,1,1,"21",4,"1","6","1","27720.07",6.6,71.7,30,1
"Huanuco",2013,"14920","38","1","1",1,0,0,0,"52",0,"0","1","2","22798.74",6.6,71.7,30,0.25
"Huanuco",2013,"14920","44","1","2",1,1,1,1,"50",2,"1","1","1","27720.07",6.6,71.7,30,1
"Huanuco",2013,"14920","57","1","5",0,0,0,0,"66",0,"0","6","2","22798.74",6.6,71.7,30,0
"Huanuco",2013,"14920","64","1","1",1,1,1,0,"38",5,"1","1","1","27720.07",6.6,71.7,30,0.75
"Huanuco",2013,"14920","77","1","4",0,0,0,0,"22",3,"1","6","2","22798.74",6.6,71.7,30,0
"Huanuco",2015,"14699","1","1","2",1,1,1,1,"40",0,"0","1","2","12215.12",9.97,73.25,31.9,1
"Huanuco",2015,"14699","2","1","3",1,0,1,1,"21",2,"1","6","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14699","3","1","1",1,1,0,1,"40",2,"1","1","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14699","4","1","1",1,1,1,1,"52",3,"1","3","1","15875.79",9.97,73.25,31.9,1
"Huanuco",2015,"14699","7","1","1",1,0,1,0,"44",2,"1","1","1","15875.79",9.97,73.25,31.9,0.5
"Huanuco",2015,"14699","8","1","1",1,1,1,0,"65",0,"0","5","2","12215.12",9.97,73.25,31.9,0.75
"Huanuco",2015,"14699","66","1","1",1,1,1,1,"50",0,"1","6","1","15875.79",9.97,73.25,31.9,1
"Huanuco",2015,"14699","67","1","2",1,0,1,0,"29",2,"0","1","2","12215.12",9.97,73.25,31.9,0.5
"Huanuco",2015,"14699","69","1","1",1,0,1,1,"39",3,"1","1","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14699","70","1","4",0,0,0,1,"25",3,"0","5","2","12215.12",9.97,73.25,31.9,0.25
"Huanuco",2015,"14699","71","1","2",1,0,1,1,"74",0,"0","2","2","12215.12",9.97,73.25,31.9,0.75
"Huanuco",2015,"14699","72","1","1",1,0,1,1,"31",2,"1","2","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14802","21","1","1",1,1,1,1,"35",2,"0","2","1","15875.79",9.97,73.25,31.9,1
"Huanuco",2015,"14802","28","1","2",1,0,1,1,"62",0,"0","2","2","12215.12",9.97,73.25,31.9,0.75
"Huanuco",2015,"14802","29","1","1",1,0,0,0,"42",2,"0","2","1","15875.79",9.97,73.25,31.9,0.25
"Huanuco",2015,"14802","33","1","2",1,0,0,0,"73",0,"0","2","2","12215.12",9.97,73.25,31.9,0.25
"Huanuco",2015,"14802","34","1","3",1,1,1,0,"18",3,"0","6","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14802","37","1","1",1,0,1,0,"57",2,"1","2","1","15875.79",9.97,73.25,31.9,0.5
"Huanuco",2015,"14802","87","1","1",1,1,1,1,"40",2,"1","2","1","15875.79",9.97,73.25,31.9,1
"Huanuco",2015,"14802","94","1","1",1,1,1,0,"31",2,"1","1","1","15875.79",9.97,73.25,31.9,0.75
"Huanuco",2015,"14802","95","1","1",1,1,1,1,"40",2,"0","5","2","12215.12",9.97,73.25,31.9,1
"Huanuco",2015,"14802","96","1","3",1,0,1,0,"19",3,"0","6","1","15875.79",9.97,73.25,31.9,0.5
"Huanuco",2015,"14802","97","1","3",1,0,1,0,"18",3,"0","6","2","12215.12",9.97,73.25,31.9,0.5
"Huanuco",2015,"14802","98","1","1",1,1,1,1,"42",2,"1","2","1","15875.79",9.97,73.25,31.9,1
"Huanuco",2015,"14920","6","1","3",0,0,0,0,"22",5,"0","1","2","25294.14",9.97,73.25,31.9,0
"Huanuco",2015,"14920","19","1","1",1,0,0,0,"73",3,"1","1","1","28496.4",9.97,73.25,31.9,0.25
"Huanuco",2015,"14920","26","1","2",0,0,0,0,"60",5,"1","2","2","25294.14",9.97,73.25,31.9,0
"Huanuco",2015,"14920","39","1","1",0,1,1,1,"63",0,"1","3","2","25294.14",9.97,73.25,31.9,0.75
"Huanuco",2015,"14920","46","1","1",1,0,0,1,"38",2,"1","2","1","28496.4",9.97,73.25,31.9,0.5
"Huanuco",2015,"14920","59","1","1",0,1,0,1,"33",3,"1","5","2","25294.14",9.97,73.25,31.9,0.5
"Huanuco",2015,"14920","65","1","1",0,0,0,0,"28",3,"1","2","1","28496.4",9.97,73.25,31.9,0
"Huanuco",2015,"14920","78","1","1",1,1,1,1,"29",3,"1","1","1","28496.4",9.97,73.25,31.9,1
"Huanuco",2019,NA,"14704","1","4",1,1,0,1,"81",6,"0","3","1","37211.7890625",5.34,53.52,31.74,0.75
"Huanuco",2019,NA,"15024","1","1",0,0,0,0,"34",3,"1","2","1","16665.39453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14680","1","2",0,0,0,0,"74",3,"0","2","2","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15025","1","2",1,0,1,0,"35",2,"1","1","1","16665.39453125",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"15966","1","2",0,0,0,0,"33",3,"1","1","2","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15059","1","1",0,1,0,0,"74",0,"0","3","2","8332.697265625",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"15912","1","1",0,0,0,0,"48",3,"1","2","1","37211.7890625",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14366","1","1",1,0,0,0,"80",3,"0","2","2","18605.89453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14380","1","1",0,0,0,0,"29",5,"1","1","1","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15023","1","1",1,1,1,1,"52",2,"1","1","1","24998.091796875",5.34,53.52,31.74,1
"Huanuco",2019,NA,"14692","1","1",1,0,0,0,"63",6,"1","3","2","9302.947265625",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14657","1","2",0,1,0,0,"39",6,"1","2","2","18605.89453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14668","1","1",0,0,0,0,"33",6,"1","1","1","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"16163","1","1",1,0,0,1,"42",3,"0","1","2","16665.39453125",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"16164","1","4",0,0,0,0,"28",3,"0","5","2","24998.091796875",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15057","1","2",0,1,0,1,"41",0,"0","1","2","24998.091796875",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"15061","1","4",0,0,0,0,"66",0,"0","1","2","24998.091796875",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14492","1","2",0,0,0,0,"33",6,"1","6","1","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15855","1","3",0,0,0,0,"31",3,"1","5","2","46514.734375",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15875","1","1",0,0,0,0,"41",2,"1","3","2","9302.947265625",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14968","1","1",1,1,1,1,"60",2,"1","5","2","8332.697265625",5.34,53.52,31.74,1
"Huanuco",2019,NA,"16226","1","1",1,0,0,0,"28",2,"1","5","2","8332.697265625",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"15258","1","1",1,1,0,1,"41",0,"0","1","2","24998.091796875",5.34,53.52,31.74,0.75
"Huanuco",2019,NA,"15931","1","1",0,0,0,0,"63",5,"1","2","1","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15983","1","4",0,0,0,0,"39",2,"1","6","1","37211.7890625",5.34,53.52,31.74,0
"Huanuco",2019,NA,"16019","1","2",0,0,0,0,"52",3,"1","2","2","37211.7890625",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15819","1","2",0,0,0,0,"24",6,"1","6","2","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15263","1","2",0,0,1,0,"25",3,"1","6","1","41663.484375",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"16165","1","2",1,1,1,1,"34",2,"1","1","2","16665.39453125",5.34,53.52,31.74,1
"Huanuco",2019,NA,"15268","1","2",0,1,0,1,"43",2,"1","1","2","24998.091796875",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"16221","1","2",1,0,0,0,"22",2,"1","1","2","16665.39453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"16225","1","2",1,0,0,0,"43",3,"0","1","2","16665.39453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14525","1","4",0,0,0,0,"26",6,"1","6","2","55817.68359375",5.34,53.52,31.74,0
"Huanuco",2019,NA,"15022","1","2",1,0,1,0,"25",3,"1","2","2","16665.39453125",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"14967","1","1",1,1,1,1,"65",0,"1","1","2","8332.697265625",5.34,53.52,31.74,1
"Huanuco",2019,NA,"14352","1","1",0,0,0,0,"28",6,"1","6","1","9302.947265625",5.34,53.52,31.74,0
"Huanuco",2019,NA,"16162","1","2",1,0,0,0,"51",3,"0","1","2","24998.091796875",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14715","1","3",1,1,0,1,"31",6,"1","6","1","27908.841796875",5.34,53.52,31.74,0.75
"Huanuco",2019,NA,"14430","1","3",0,0,0,0,"24",6,"0","6","1","27908.841796875",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14397","1","1",0,0,0,0,"69",6,"1","2","1","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"16222","1","1",1,0,0,0,"39",3,"1","1","1","16665.39453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14447","1","1",0,0,0,0,"54",2,"1","5","2","18605.89453125",5.34,53.52,31.74,0
"Huanuco",2019,NA,"14785","1","1",1,1,0,1,"40",6,"1","2","1","18605.89453125",5.34,53.52,31.74,0.75
"Huanuco",2019,NA,"15265","1","1",0,0,0,1,"80",0,"0","2","1","16665.39453125",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14761","1","1",1,1,1,1,"46",6,"1","2","1","18605.89453125",5.34,53.52,31.74,1
"Huanuco",2019,NA,"14966","1","1",1,0,0,0,"24",2,"1","1","1","41663.484375",5.34,53.52,31.74,0.25
"Huanuco",2019,NA,"14965","1","2",1,0,1,0,"50",2,"1","2","2","16665.39453125",5.34,53.52,31.74,0.5
"Huanuco",2019,NA,"15264","1","2",0,0,0,0,"19",5,"0","6","1","16665.39453125",5.34,53.52,31.74,0
"Ica",2013,"34443","4","1","1",1,1,1,0,"39",3,"1","2","1","27720.07",10.6,69.2,37.7,0.75
"Ica",2013,"34443","39","1","1",1,1,0,1,"49",3,"1","1","1","27720.07",10.6,69.2,37.7,0.75
"Ica",2013,"34443","55","1","1",1,1,1,0,"47",3,"1","2","1","27720.07",10.6,69.2,37.7,0.75
"Ica",2013,"34443","90","1","1",0,0,0,0,"35",4,"1","5","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34443","106","1","1",1,0,1,0,"69",5,"1","3","2","22798.74",10.6,69.2,37.7,0.5
"Ica",2013,"34443","140","1","2",0,0,0,0,"29",3,"0","2","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34443","158","1","5",0,0,0,0,"23",5,"0","6","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34443","186","1","2",0,0,0,0,"56",5,"1","2","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34724","15","1","2",0,1,0,0,"58",3,"1","4","1","27720.07",10.6,69.2,37.7,0.25
"Ica",2013,"34724","29","1","2",1,0,1,0,"75",3,"0","2","2","22798.74",10.6,69.2,37.7,0.5
"Ica",2013,"34724","43","1","2",0,0,0,0,"43",4,"1","1","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34724","81","1","2",1,0,0,0,"55",4,"1","2","1","27720.07",10.6,69.2,37.7,0.25
"Ica",2013,"34724","91","1","7",0,0,0,0,"20",5,"0","1","2","22798.74",10.6,69.2,37.7,0
"Ica",2013,"34724","102","1","1",1,0,0,0,"57",4,"1","5","1","27720.07",10.6,69.2,37.7,0.25
"Ica",2013,"34724","112","1","2",1,0,0,1,"57",3,"1","1","2","22798.74",10.6,69.2,37.7,0.5
"Ica",2013,"34724","147","1","1",0,0,0,0,"50",5,"0","5","2","22798.74",10.6,69.2,37.7,0
"Ica",2015,"34443","5","1","2",0,0,0,0,"55",5,"1","2","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34443","40","1","1",1,1,0,0,"44",5,"1","6","1","28496.4",9.94,66.05,34.74,0.5
"Ica",2015,"34443","56","1","1",0,0,0,0,"49",3,"1","6","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34443","89","1","1",0,0,0,0,"51",5,"1","2","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34443","105","1","1",0,0,0,0,"70",5,"1","3","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34443","140","1","1",1,0,0,1,"30",3,"1","2","1","28496.4",9.94,66.05,34.74,0.5
"Ica",2015,"34443","157","1","2",0,1,0,1,"21",5,"0","6","1","28496.4",9.94,66.05,34.74,0.5
"Ica",2015,"34443","180","1","1",0,1,0,0,"62",6,"1","2","1","28496.4",9.94,66.05,34.74,0.25
"Ica",2015,"34724","7","1","2",1,1,0,0,"32",2,"1","1","2","25294.14",9.94,66.05,34.74,0.5
"Ica",2015,"34724","25","1","3",0,0,0,0,"44",3,"1","5","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34724","36","1","1",0,0,0,0,"71",5,"1","2","1","28496.4",9.94,66.05,34.74,0
"Ica",2015,"34724","55","1","5",0,0,0,0,"46",5,"1","2","1","28496.4",9.94,66.05,34.74,0
"Ica",2015,"34724","75","1","3",1,0,0,0,"55",5,"1","2","2","25294.14",9.94,66.05,34.74,0.25
"Ica",2015,"34724","86","1","2",1,0,0,0,"26",3,"0","1","2","25294.14",9.94,66.05,34.74,0.25
"Ica",2015,"34724","107","1","3",0,0,0,0,"46",4,"1","5","2","25294.14",9.94,66.05,34.74,0
"Ica",2015,"34724","132","1","2",0,0,0,0,"33",4,"1","2","2","25294.14",9.94,66.05,34.74,0
"Ica",2019,NA,"16622","1","1",0,0,0,0,"29",5,"1","6","1","9302.947265625",6.63,49.04,28.25,0
"Ica",2019,NA,"17133","1","1",1,0,0,0,"61",5,"1","2","1","18605.89453125",6.63,49.04,28.25,0.25
"Ica",2019,NA,"17168","1","1",0,0,0,1,"39",6,"1","6","1","9302.947265625",6.63,49.04,28.25,0.25
"Ica",2019,NA,"16639","1","4",1,1,0,1,"21",3,"0","1","2","18605.89453125",6.63,49.04,28.25,0.75
"Ica",2019,NA,"17728","1","1",1,0,1,1,"67",3,"0","3","1","9302.947265625",6.63,49.04,28.25,0.75
"Ica",2019,NA,"16562","1","1",0,1,0,0,"21",3,"1","1","2","18605.89453125",6.63,49.04,28.25,0.25
"Ica",2019,NA,"17744","1","2",1,0,0,0,"35",3,"0","1","2","18605.89453125",6.63,49.04,28.25,0.25
"Ica",2019,NA,"17696","1","1",1,1,1,1,"54",2,"1","5","2","9302.947265625",6.63,49.04,28.25,1
"Ica",2019,NA,"17118","1","1",1,1,0,0,"33",3,"1","1","1","18605.89453125",6.63,49.04,28.25,0.5
"Ica",2019,NA,"16632","1","2",0,0,0,0,"31",6,"1","1","2","9302.947265625",6.63,49.04,28.25,0
"Ica",2019,NA,"17221","1","2",1,1,1,1,"36",3,"1","2","2","27908.841796875",6.63,49.04,28.25,1
"Ica",2019,NA,"16626","1","2",1,1,1,1,"50",2,"1","1","2","18605.89453125",6.63,49.04,28.25,1
"Ica",2019,NA,"17190","1","1",1,0,0,0,"46",3,"1","5","2","9302.947265625",6.63,49.04,28.25,0.25
"Ica",2019,NA,"16616","1","1",1,1,1,1,"27",2,"1","1","1","27908.841796875",6.63,49.04,28.25,1
"Ica",2019,NA,"17157","1","1",1,0,0,1,"78",3,"0","2","1","27908.841796875",6.63,49.04,28.25,0.5
"Ica",2019,NA,"17648","1","2",1,0,0,0,"49",3,"1","5","2","18605.89453125",6.63,49.04,28.25,0.25
"Ica",2019,NA,"16643","1","1",1,1,0,1,"67",2,"1","2","1","9302.947265625",6.63,49.04,28.25,0.75
"Ica",2019,NA,"17095","1","1",0,0,0,0,"19",3,"1","6","2","18605.89453125",6.63,49.04,28.25,0
"Ica",2019,NA,"17200","1","1",1,1,0,1,"81",2,"0","3","2","9302.947265625",6.63,49.04,28.25,0.75
"Ica",2019,NA,"17581","1","5",0,0,0,0,"26",5,"0","1","2","46514.734375",6.63,49.04,28.25,0
"Ica",2019,NA,"17632","1","1",0,0,0,0,"40",6,"1","3","2","9302.947265625",6.63,49.04,28.25,0
"Ica",2019,NA,"17616","1","1",1,1,1,1,"24",3,"1","6","1","9302.947265625",6.63,49.04,28.25,1
"Ica",2019,NA,"16658","1","1",1,1,0,1,"22",3,"1","5","2","9302.947265625",6.63,49.04,28.25,0.75
"Ica",2019,NA,"17598","1","2",0,0,0,0,"19",5,"0","6","2","18605.89453125",6.63,49.04,28.25,0
"Junin",2013,"31253","12","1","2",0,0,0,0,"20",3,"1","1","2","22798.74",15.6,74.9,48.7,0
"Junin",2013,"31253","24","1","1",1,0,1,0,"52",2,"1","2","1","27720.07",15.6,74.9,48.7,0.5
"Junin",2013,"31253","35","1","8",0,0,0,1,"25",4,"1","1","1","27720.07",15.6,74.9,48.7,0.25
"Junin",2013,"31253","46","1","1",1,1,1,1,"52",2,"1","2","2","22798.74",15.6,74.9,48.7,1
"Junin",2013,"31253","61","1","1",1,1,1,1,"55",2,"1","2","1","27720.07",15.6,74.9,48.7,1
"Junin",2013,"31253","93","1","3",1,1,1,1,"73",2,"1","3","2","22798.74",15.6,74.9,48.7,1
"Junin",2013,"31253","140","1","1",1,0,0,0,"37",2,"1","1","1","27720.07",15.6,74.9,48.7,0.25
"Junin",2013,"31253","156","1","1",0,0,0,0,"39",4,"1","1","1","27720.07",15.6,74.9,48.7,0
"Junin",2013,"31391","7","1","1",1,0,0,0,"44",2,"1","2","1","18566.4",15.6,74.9,48.7,0.25
"Junin",2013,"31391","8","1","1",1,1,1,1,"42",2,"1","2","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31391","11","1","2",1,1,1,1,"27",3,"1","2","2","13449.29",15.6,74.9,48.7,1
"Junin",2013,"31391","12","1","1",1,0,1,1,"68",2,"1","2","1","18566.4",15.6,74.9,48.7,0.75
"Junin",2013,"31391","13","1","2",1,1,1,1,"46",2,"1","2","2","13449.29",15.6,74.9,48.7,1
"Junin",2013,"31391","14","1","1",1,1,1,1,"73",2,"1","3","2","13449.29",15.6,74.9,48.7,1
"Junin",2013,"31391","47","1","2",0,0,0,1,"26",3,"1","1","2","13449.29",15.6,74.9,48.7,0.25
"Junin",2013,"31391","49","1","1",1,1,1,1,"63",2,"1","5","2","13449.29",15.6,74.9,48.7,1
"Junin",2013,"31391","50","1","2",1,1,0,0,"73",2,"1","2","2","13449.29",15.6,74.9,48.7,0.5
"Junin",2013,"31391","51","1","1",1,1,1,1,"77",0,"1","3","2","13449.29",15.6,74.9,48.7,1
"Junin",2013,"31391","52","1","2",1,0,0,0,"26",3,"1","6","2","13449.29",15.6,74.9,48.7,0.25
"Junin",2013,"31391","53","1","1",1,1,1,1,"60",2,"1","2","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","53","1","3",1,1,1,1,"28",3,"1","6","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","54","1","1",0,0,0,0,"57",2,"1","5","2","13449.29",15.6,74.9,48.7,0
"Junin",2013,"31652","55","1","1",1,1,1,1,"67",2,"1","2","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","56","1","1",1,1,0,0,"69",2,"1","1","1","18566.4",15.6,74.9,48.7,0.5
"Junin",2013,"31652","59","1","1",1,1,0,1,"45",3,"1","1","1","18566.4",15.6,74.9,48.7,0.75
"Junin",2013,"31652","60","1","3",1,1,1,1,"22",3,"1","6","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","133","1","1",0,0,1,0,"44",2,"1","5","2","13449.29",15.6,74.9,48.7,0.25
"Junin",2013,"31652","138","1","1",1,1,1,1,"61",2,"1","1","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","141","1","2",1,0,1,1,"70",0,"1","1","2","13449.29",15.6,74.9,48.7,0.75
"Junin",2013,"31652","142","1","1",1,1,1,1,"39",2,"1","1","1","18566.4",15.6,74.9,48.7,1
"Junin",2013,"31652","143","1","1",1,0,0,0,"80",0,"0","3","2","13449.29",15.6,74.9,48.7,0.25
"Junin",2013,"31652","144","1","2",0,0,1,1,"33",3,"1","1","2","13449.29",15.6,74.9,48.7,0.5
"Junin",2013,"31767","2","1","2",1,0,0,1,"40",3,"1","1","2","26055.71",15.6,74.9,48.7,0.5
"Junin",2013,"31767","12","1","2",1,1,1,1,"58",0,"0","2","2","26055.71",15.6,74.9,48.7,1
"Junin",2013,"31767","23","1","3",0,0,0,0,"18",3,"0","6","2","26055.71",15.6,74.9,48.7,0
"Junin",2013,"31767","33","1","1",1,1,1,1,"66",5,"1","5","1","31680.08",15.6,74.9,48.7,1
"Junin",2013,"31767","81","1","3",0,1,0,1,"18",3,"0","6","2","26055.71",15.6,74.9,48.7,0.5
"Junin",2013,"31767","106","1","1",1,0,0,0,"50",3,"1","2","1","31680.08",15.6,74.9,48.7,0.25
"Junin",2013,"31767","118","1","1",1,0,1,0,"58",4,"1","3","1","31680.08",15.6,74.9,48.7,0.5
"Junin",2013,"32632","2","1","2",0,1,0,0,"43",3,"0","2","2","22798.74",15.6,74.9,48.7,0.25
"Junin",2013,"32632","37","1","1",0,0,0,0,"22",5,"1","6","2","22798.74",15.6,74.9,48.7,0
"Junin",2013,"32632","60","1","3",0,0,0,0,"43",5,"1","5","2","22798.74",15.6,74.9,48.7,0
"Junin",2013,"32632","72","1","1",1,0,0,0,"47",3,"1","5","2","22798.74",15.6,74.9,48.7,0.25
"Junin",2013,"32632","84","1","1",1,1,0,1,"35",4,"1","2","1","27720.07",15.6,74.9,48.7,0.75
"Junin",2013,"32632","96","1","2",1,0,0,0,"50",3,"1","1","2","22798.74",15.6,74.9,48.7,0.25
"Junin",2013,"32632","107","1","1",0,0,0,0,"23",4,"0","6","1","27720.07",15.6,74.9,48.7,0
"Junin",2013,"32632","119","1","2",1,0,0,0,"23",3,"0","1","2","22798.74",15.6,74.9,48.7,0.25
"Junin",2015,"31253","11","1","6",0,1,0,1,"25",3,"1","6","1","28496.4",7.28,72.06,41.92,0.5
"Junin",2015,"31253","23","1","1",1,0,0,0,"84",0,"0","3","2","25294.14",7.28,72.06,41.92,0.25
"Junin",2015,"31253","45","1","1",0,0,0,0,"24",3,"1","1","1","28496.4",7.28,72.06,41.92,0
"Junin",2015,"31253","62","1","1",0,0,0,0,"62",2,"1","2","1","28496.4",7.28,72.06,41.92,0
"Junin",2015,"31253","91","1","2",0,0,0,0,"35",3,"0","2","2","25294.14",7.28,72.06,41.92,0
"Junin",2015,"31253","106","1","3",0,0,0,0,"18",4,"0","6","2","25294.14",7.28,72.06,41.92,0
"Junin",2015,"31253","138","1","2",0,0,0,0,"58",2,"1","1","2","25294.14",7.28,72.06,41.92,0
"Junin",2015,"31253","153","1","1",0,0,0,0,"39",4,"1","1","1","28496.4",7.28,72.06,41.92,0
"Junin",2015,"31391","2","1","1",0,0,0,0,"58",3,"1","2","1","15875.79",7.28,72.06,41.92,0
"Junin",2015,"31391","3","1","1",1,0,0,0,"35",2,"1","1","1","15875.79",7.28,72.06,41.92,0.25
"Junin",2015,"31391","4","1","1",0,0,0,0,"47",2,"1","2","1","15875.79",7.28,72.06,41.92,0
"Junin",2015,"31391","5","1","1",0,0,0,0,"32",2,"1","5","1","15875.79",7.28,72.06,41.92,0
"Junin",2015,"31391","23","1","1",0,0,0,0,"39",3,"1","1","1","15875.79",7.28,72.06,41.92,0
"Junin",2015,"31391","25","1","1",1,0,1,1,"70",2,"0","3","2","12215.12",7.28,72.06,41.92,0.75
"Junin",2015,"31391","27","1","2",0,0,0,0,"28",3,"0","1","2","12215.12",7.28,72.06,41.92,0
"Junin",2015,"31391","28","1","2",0,0,0,0,"54",2,"1","2","2","12215.12",7.28,72.06,41.92,0
"Junin",2015,"31391","29","1","1",1,1,0,1,"78",2,"0","2","1","15875.79",7.28,72.06,41.92,0.75
"Junin",2015,"31391","30","1","1",0,0,0,0,"38",3,"1","2","1","15875.79",7.28,72.06,41.92,0
"Junin",2015,"31391","31","1","1",1,1,1,1,"39",3,"1","1","1","15875.79",7.28,72.06,41.92,1
"Junin",2015,"31391","33","1","2",0,1,0,1,"63",0,"0","2","2","12215.12",7.28,72.06,41.92,0.5
"Junin",2015,"31652","28","1","3",0,1,1,1,"18",3,"0","6","1","15875.79",7.28,72.06,41.92,0.75
"Junin",2015,"31652","33","1","2",0,1,0,1,"51",2,"0","1","2","12215.12",7.28,72.06,41.92,0.5
"Junin",2015,"31652","34","1","2",0,0,0,1,"68",0,"0","2","2","12215.12",7.28,72.06,41.92,0.25
"Junin",2015,"31652","35","1","2",1,1,0,1,"53",0,"1","2","2","12215.12",7.28,72.06,41.92,0.75
"Junin",2015,"31652","113","1","1",1,1,0,1,"42",2,"0","5","2","12215.12",7.28,72.06,41.92,0.75
"Junin",2015,"31652","114","1","1",1,0,0,1,"45",2,"0","5","2","12215.12",7.28,72.06,41.92,0.5
"Junin",2015,"31652","115","1","1",1,1,0,1,"86",0,"0","3","2","12215.12",7.28,72.06,41.92,0.75
"Junin",2015,"31652","116","1","1",1,1,1,1,"65",2,"0","5","2","12215.12",7.28,72.06,41.92,1
"Junin",2015,"31652","117","1","1",1,1,0,1,"38",2,"0","6","1","15875.79",7.28,72.06,41.92,0.75
"Junin",2015,"31652","118","1","3",0,0,0,0,"38",3,"0","5","2","12215.12",7.28,72.06,41.92,0
"Junin",2015,"31652","119","1","1",1,0,0,0,"41",2,"1","6","2","12215.12",7.28,72.06,41.92,0.25
"Junin",2015,"31652","120","1","1",0,0,1,1,"69",0,"1","3","2","12215.12",7.28,72.06,41.92,0.5
"Junin",2015,"31767","4","1","1",0,0,0,1,"45",3,"1","1","1","37995.2",7.28,72.06,41.92,0.25
"Junin",2015,"31767","15","1","1",1,0,0,0,"36",3,"0","1","1","37995.2",7.28,72.06,41.92,0.25
"Junin",2015,"31767","25","1","1",1,0,0,1,"65",3,"1","2","2","33725.51",7.28,72.06,41.92,0.5
"Junin",2015,"31767","69","1","2",1,0,1,1,"30",3,"1","2","2","33725.51",7.28,72.06,41.92,0.75
"Junin",2015,"31767","95","1","2",1,0,0,0,"62",0,"1","2","2","33725.51",7.28,72.06,41.92,0.25
"Junin",2015,"31767","108","1","2",1,0,0,0,"71",3,"0","5","2","33725.51",7.28,72.06,41.92,0.25
"Junin",2015,"32632","3","1","1",0,0,0,1,"31",3,"1","5","1","28496.4",7.28,72.06,41.92,0.25
"Junin",2015,"32632","15","1","2",0,1,0,1,"53",3,"1","2","2","25294.14",7.28,72.06,41.92,0.5
"Junin",2015,"32632","38","1","2",0,0,0,1,"39",4,"1","1","2","25294.14",7.28,72.06,41.92,0.25
"Junin",2015,"32632","62","1","2",0,0,0,0,"39",4,"1","2","2","25294.14",7.28,72.06,41.92,0
